상품코드,판매상품 ID,상품명,정가,판매가,할인율,적립율,적립예정포인트,인물,출판사,발행(출시)일자,분야
9791143029485,S000221074085,AI 시나리오 창작 프롬프트,"12,000","12,000",0%,0%,0,이수진,커뮤니케이션북스,20260904,컴퓨터/IT
9791199670990,S000221031408,UX 전략가는 따로 있다,"29,800","26,820",10%,5%,"1,490",문종민,비버북스,20260831,컴퓨터/IT
9791175790902,S000221062253,토도성문 일러스트레이터 아트워크,"28,000","25,200",10%,5%,"1,400",토도성문(장성문),한빛미디어,20260831,컴퓨터/IT
9791175790841,S000220996796,클로드 코드 에이전틱 코딩,"24,000","21,600",10%,5%,"1,200",이행철,한빛미디어,20260831,컴퓨터/IT
9791191053760,S000221144265,AI 광고 콘텐츠 제작법,"18,000","16,200",10%,5%,900,김남훈 외,이은북,20260831,컴퓨터/IT
9791175790940,S000221073648,벡터 데이터베이스,"28,000","25,200",10%,5%,"1,400",니틴 보르완카르,한빛미디어,20260828,컴퓨터/IT
9791194630975,S000220931172,딸깍! 제미나이 & 노트북,"25,000","22,500",10%,5%,"1,250",반병현 외,생능북스,20260828,컴퓨터/IT
9791175790643,S000220923893,"바이브 코딩을 위한 안티그래비티 2.0 with 스킬, 멀티 에이전트, MCP,  하네스","25,000","22,500",10%,5%,"1,250",클리커 외,한빛미디어,20260827,컴퓨터/IT
9791158396954,S000220939149,제미니의 백엔드 개발 실무,"24,000","21,600",10%,5%,"1,200",김재민,위키북스,20260827,컴퓨터/IT
9791143029751,S000220937744,AI와 교육공학,"12,000","12,000",0%,0%,0,고보경,커뮤니케이션북스,20260827,컴퓨터/IT
9791186573891,S000220844812,그냥 따라하다 배우는 AI영상 클링(Kling),"25,000","22,500",10%,5%,"1,250",심동엽,비엘북스,20260826,컴퓨터/IT
9791143031785,S000220937715,AI와 교육과정 실행,"12,000","12,000",0%,0%,0,김선영,커뮤니케이션북스,20260826,컴퓨터/IT
9791193059920,S000220774114,만들면서 배우는 40개의 엔트리 게임 + 인공지능 게임,"22,200","19,980",10%,5%,"1,110",전진아 외,앤써북,20260825,컴퓨터/IT
9791140720064,S000220870864,현장에서 픽하는 AI 서비스 기획을 위한 필수 지식,"22,000","19,800",10%,5%,"1,100",최진영,길벗,20260825,컴퓨터/IT
9791140719877,S000220844553,2027 시나공 컴퓨터활용능력 1급 실기 기본서,"40,000","36,000",10%,5%,"2,000",길벗알앤디,길벗,20260824,컴퓨터/IT
9791175700758,S000221075187,"플레이어, 게임 기획자가 되다","26,000","26,000",0%,3%,780,김민철,홍릉,20260824,컴퓨터/IT
9788931483338,S000220716797,2027 이기적 정보처리산업기사 필기+실기 올인원,"47,000","42,300",10%,5%,"2,350",정선아 외,영진닷컴,20260821,컴퓨터/IT
9791175700680,S000221030392,오늘부터 AX : AI 전환의 이해와 실전,"25,000","25,000",0%,3%,750,이태은,홍릉,20260821,컴퓨터/IT
9791193965337,S000220871278,OPNsense를 활용한 AI 방어체계 구축과 모의 해킹,"22,000","19,800",10%,5%,"1,100",박재경 외,광문각,20260821,컴퓨터/IT
9791163038931,S000220806717,Do it! 쉽게 배우는 머신러닝 + 딥러닝,"31,000","27,900",10%,5%,"1,550",이홍재,이지스퍼블리싱,20260820,컴퓨터/IT
9791163038856,S000220623682,Do it! 바이브 코딩 + 커서 AI,"28,000","25,200",10%,5%,"1,400",허주희,이지스퍼블리싱,20260820,컴퓨터/IT
9788966265473,S000220923097,"AI 에이전트 시대의 연결 프로토콜, MCP & A2A","24,000","21,600",10%,5%,"1,200",후루카와 히데카즈,인사이트,20260820,컴퓨터/IT
9788958536208,S000221031655,에이전틱 AI와 피지컬 AI,"23,000","23,000",0%,3%,690,김승욱,학현사,20260820,컴퓨터/IT
9791193059913,S000220765694,"요즘 교사를 위한 바이브코딩 밀키트 100 with 클로드 코드, 러버블","19,800","17,820",10%,5%,990,고상용 외,앤써북,20260820,컴퓨터/IT
9791158396978,S000220807861,Agentic AI 구축 개발의 모든 것,"28,000","25,200",10%,5%,"1,400",이준 외,위키북스,20260819,컴퓨터/IT
9791143414977,S000220096824,2027 유선배 AI 프롬프트활용능력 AI-POT 1·2급 핵심요약+기출변형+무료강의,"29,000","26,100",10%,5%,"1,450",홍진아,시대에듀,20260805,컴퓨터/IT
9791124516478,S000220615442,이게 되네? 엑셀 AI 미친 활용법 100제,"22,000","19,800",10%,5%,"1,100",직트키,골든래빗(주),20260805,컴퓨터/IT
9791194084457,S000220693235,AI 에이전트 주식 자동 매매,"20,000","18,000",10%,5%,"1,000",고현민,리코멘드,20260805,컴퓨터/IT
9791140719808,S000220636244,AI 자율학습  처음 만드는 AI 에이전트 서비스,"27,000","24,300",10%,5%,"1,350",김기수,길벗,20260803,컴퓨터/IT
9791175790803,S000220646575,공무원 AI 54제 활용 가이드,"23,000","20,700",10%,5%,"1,150",소현규,한빛미디어,20260731,컴퓨터/IT
9791199938564,S000220716688,스케치업 2026 for 건축 모델링 : 건축/인테리어 현장에서 사용되는,"42,000","37,800",10%,5%,"2,100",한정훈,정보문화사,20260730,컴퓨터/IT
9791175640016,S000220589486,자동차 사이버보안 엔지니어링 핸드북,"38,000","34,200",10%,5%,"1,900",아흐마드 MK 나세르,에이콘출판,20260730,컴퓨터/IT
9791194630937,S000220663145,일 잘하는 공무원의 AI 활용법,"24,000","21,600",10%,5%,"1,200",박인선,생능북스,20260730,컴퓨터/IT
9788931584776,S000220698837,쉽게 배워 실무에 바로 쓰는 POWER BI,"35,000","31,500",10%,5%,"1,750",송윤희 외,성안당,20260729,컴퓨터/IT
9791140719693,S000220645669,클로드 코드 & 오픈클로,"22,000","19,800",10%,5%,"1,100",서지영,길벗,20260729,컴퓨터/IT
9791175790827,S000220662331,AI 시대의 엔지니어링 전략,"27,000","24,300",10%,5%,"1,350",드류 호스킨스,한빛미디어,20260727,컴퓨터/IT
9791140718832,S000220693151,소프트웨어 공학,"30,000","30,000",0%,3%,900,김규억,길벗캠퍼스,20260723,컴퓨터/IT
9791175790742,S000220588972,"유튜브에서 음원 발매까지 AI 플레이리스트 with 수노, 제미나이, 리퍼, 캔바, 캡컷, 스포티파이","29,000","26,100",10%,5%,"1,450",문태영,한빛미디어,20260721,컴퓨터/IT
9791124309117,S000220501578,머신러닝 플랫폼 엔지니어링,"35,000","31,500",10%,5%,"1,750",벤자민 탄 웨이 하오 외,책만,20260720,컴퓨터/IT
9791124051764,S000220340980,2026 슬기쌤의 전산세무 1급 재무회계등 핵심이론 및 실무,"28,000","25,200",10%,5%,"1,400",유슬기,오스틴북스,20260720,컴퓨터/IT
9791174577344,S000220575915,보안을 해킹하다,"19,000","17,100",10%,5%,950,김정덕,이담북스,20260720,컴퓨터/IT
9791173400605,S000220587889,모듈로 배우는 머신러닝,"38,000","38,000",0%,3%,"1,140",정상근,한빛아카데미,20260717,컴퓨터/IT
9791194642343,S000220782494,대치동 엄마들도 모르는 AI 활용법 세트,"49,000","44,100",10%,5%,"2,450",이종구 외,디지털콘텐츠그룹,20260714,컴퓨터/IT
9788931480078,S000220340512,이기적 ISMS-P 인증심사원 자격검정 기본서,"50,000","45,000",10%,5%,"2,500",최중우 외,영진닷컴,20260713,컴퓨터/IT
9791172095222,S000220501431,2026 데이터분석 초보도 3주만에 합격하는 이패스 경영정보시각화능력 실기,"32,000","28,800",10%,5%,"1,600",박영식,이패스코리아,20260713,컴퓨터/IT
9791199859098,S000220588844,Mythos를 해부하다,"24,900","22,410",10%,5%,"1,240",제이슨 박,하이테크정보사,20260713,컴퓨터/IT
9791140719259,S000220443505,시나공 AI 능력시험 AICE ASSOCIATE(2027),"35,000","31,500",10%,5%,"1,750",서길원 외,길벗,20260710,컴퓨터/IT
9791173400650,S000220511072,데이터베이스 개론,"30,000","30,000",0%,3%,900,김연희,한빛아카데미,20260709,컴퓨터/IT
9791194084433,S000220341620,테디노트의 LangGraph 에이전트 비법노트,"34,000","30,600",10%,5%,"1,700",이경록 외,리코멘드,20260706,컴퓨터/IT
9791140719310,S000220356439,AWS 교과서,"38,000","34,200",10%,5%,"1,900",김원일 외,길벗,20260702,컴퓨터/IT
9788966265404,S000220307813,아키텍처는 진화한다,"28,000","25,200",10%,5%,"1,400",공상휘,인사이트,20260702,컴퓨터/IT
9788931482331,S000220221624,2027 이기적 ITQ 엑셀 ver.2021,"17,000","15,300",10%,5%,850,영진정보연구소,영진닷컴,20260702,컴퓨터/IT
9788931584905,S000220341549,2027 최적합 네트워크 관리사 1.2급 필기+실기,"30,000","27,000",10%,5%,"1,500",허준 외,성안당,20260701,컴퓨터/IT
9791175790636,S000220340257,요즘 교사를 위한 AI×에듀테크 가이드 음악&미술 수업 편 with 2022 개정 교육과정,"21,000","18,900",10%,5%,"1,050",김태선 외,한빛미디어,20260630,컴퓨터/IT
9791158396893,S000220273082,밑바닥부터 따라하면서 배우는 클로드 코드 완전 정복,"28,000","25,200",10%,5%,"1,400",엄태효,위키북스,20260624,컴퓨터/IT
9791124516270,S000220094349,이게 되네? 클로드 MCP 커넥터 미친 활용법 31제,"24,000","21,600",10%,5%,"1,200",박현규 외,골든래빗(주),20260622,컴퓨터/IT
9791124516294,S000220176829,바로바로 챗GPT X 덕테이프 X 코덱스,"24,000","21,600",10%,5%,"1,200",박현규,골든래빗(주),20260619,컴퓨터/IT
9791193229491,S000220209581,AI 에이전트 실행 세계 2: 설계편,"35,000","31,500",10%,5%,"1,750",조쉬(이주환),로드북,20260617,컴퓨터/IT
9791194630852,S000220120718,클로드 코워크,"24,000","21,600",10%,5%,"1,200",신승희,생능북스,20260615,컴퓨터/IT
9791175790612,S000220167465,혼자 해도 프로 선생님처럼 잘 만드는 학교 수업 자료 with 제미나이,"22,000","19,800",10%,5%,"1,100",김태훈 외,한빛미디어,20260612,컴퓨터/IT
9791124516195,S000220119542,요즘 바이브 코딩 하네스 with 클로드 코드,"30,000","27,000",10%,5%,"1,500",조성진,골든래빗(주),20260611,컴퓨터/IT
9791143027863,S000220164992,AI와 실험실의 미래,"12,000","12,000",0%,0%,0,정용석,커뮤니케이션북스,20260610,컴퓨터/IT
9791175790520,S000220096434,이것이 멀티 에이전트다,"35,000","31,500",10%,5%,"1,750",서지영,한빛미디어,20260603,컴퓨터/IT
9791175790667,S000220167604,7가지 생성 AI로 영상 제작&편집하기 with 챗GPT&미드저니&런웨이,"25,000","22,500",10%,5%,"1,250",홍순성,한빛미디어,20260602,컴퓨터/IT
9791140718979,S000220110783,2027 시나공 AI-POT AI 프롬프트활용능력 1급(2급 포함),"27,000","24,300",10%,5%,"1,350",김현정 외,길벗,20260601,컴퓨터/IT
9791124516157,S000219916946,바로바로 제미나이 X 구글 AI,"24,000","21,600",10%,5%,"1,200",공냥이,골든래빗(주),20260601,컴퓨터/IT
9791163038580,S000220042364,Do it! 유니티 6로 게임 제작 & 출시하기,"36,000","32,400",10%,5%,"1,800",고정운,이지스퍼블리싱,20260530,컴퓨터/IT
9788931481846,S000219974557,이기적 GTQ-AI(그래픽기술자격 AI) 기본서,"29,000","26,100",10%,5%,"1,450",장수민,영진닷컴,20260529,컴퓨터/IT
9791194548287,S000220225852,AX 에이전트 경영,"24,000","24,000",0%,3%,720,황영오,미디어북,20260528,컴퓨터/IT
9791176441599,S000220036239,2026 해커스 전산세무 1급 한권합격 법인세 이론+실무+최신기출 12회분,"35,000","31,500",10%,5%,"1,750",이남호,해커스금융,20260526,컴퓨터/IT
9791175790568,S000220054039,"조코딩의 바이브 코딩 1인 창업 with 클로드 코드, 수파베이스, 스트라이프","30,000","27,000",10%,5%,"1,500",조동근,한빛미디어,20260525,컴퓨터/IT
9791193205914,S000220004579,베테랑 AI 전문가가 만든 가장 쉬운 제미나이 활용! Gemini(제미나이)로 무엇이든 만들 수 있다 (AI 비서 영상 만들기 · 유튜브 숏폼),"19,000","17,100",10%,5%,950,송상미 외,광문각출판미디어,20260522,컴퓨터/IT
9791143412164,S000219524231,건축 BIM 입문 Revit 가이드북,"25,000","22,500",10%,5%,"1,250",양승규,시대인,20260520,컴퓨터/IT
9791175790605,S000220041612,트랜스포머 아키텍처로 배우는 AI 에이전트 with 랭체인 & 랭그래프,"39,000","35,100",10%,5%,"1,950",장철원,한빛미디어,20260518,컴퓨터/IT
9791197471520,S000220047534,AICE BASIC 실전대비서,"20,000","18,000",10%,5%,"1,000",조우연,코딩엑스,20260515,컴퓨터/IT
9791124205495,S000219918223,수업에 바로 쓰는 일잘러 선생님의 캔바 Canva 활용법,"22,000","19,800",10%,5%,"1,100",황은지,제이펍,20260514,컴퓨터/IT
9791140718702,S000219940534,코딩 자율학습 FastAPI 파이썬 백엔드 개발 입문,"28,000","25,200",10%,5%,"1,400",신동현,길벗,20260511,컴퓨터/IT
9791124516058,S000219751861,이게 되네? 캔바 AI 미친 활용법 47제,"24,000","21,600",10%,5%,"1,200",이지쌤,골든래빗(주),20260511,컴퓨터/IT
9791194630753,S000219812444,스토리 엔지니어링,"16,800","16,800",0%,3%,500,김우정,생능북스,20260508,컴퓨터/IT
9791124516034,S000219615902,이게 되네? 오픈클로 미친 활용법 50제,"24,000","21,600",10%,5%,"1,200",한준구,골든래빗(주),20260504,컴퓨터/IT
9791193187999,S000219744658,STATA를 활용한 정책평가,"34,000","34,000",0%,3%,"1,020",우석진 외,지필미디어,20260430,컴퓨터/IT
9788960885110,S000219732840,퇴근이 빨라지는 제미나이 & 노트북LM 업무 자동화 정석 엑셀 X AI,"22,000","19,800",10%,5%,"1,100",권현욱,디지털북스,20260430,컴퓨터/IT
9788994404646,S000219411647,큐베이스 15,"33,000","29,700",10%,5%,"1,650",최이진,노하우,20260429,컴퓨터/IT
9791158396756,S000219725405,AI 에이전트 개발 완벽 입문,"42,000","37,800",10%,5%,"2,100",김현지 외,위키북스,20260428,컴퓨터/IT
9791175790544,S000219742796,바이브 코더를 위한 최소한의 AI/IT 지식,"22,000","19,800",10%,5%,"1,100",클리커 외,한빛미디어,20260428,컴퓨터/IT
9791175790490,S000219751990,에이전트 시대의 AI 시스템 설계,"42,000","37,800",10%,5%,"2,100",발리아파 락슈마난 외,한빛미디어,20260427,컴퓨터/IT
9791124309032,S000219615653,"애플, 파괴적 혁신의 시작","26,000","23,400",10%,5%,"1,300",레인 누니,책만,20260427,컴퓨터/IT
9791175194502,S000219715517,2026 독공 전산세무 2급,"29,000","26,100",10%,5%,"1,450",공경태 외,박문각,20260425,컴퓨터/IT
9791140718498,S000219662458,개발자가 블로그도 잘 써야 하나요?,"33,000","29,700",10%,5%,"1,650",피오트르 사르나 외,길벗,20260423,컴퓨터/IT
9791157679355,S000219647861,2026 합격Easy 7일 챌린지 컴퓨터활용능력 2급 필기+ 시크릿 노트,"20,000","18,000",10%,5%,"1,000",정남경,건기원,20260420,컴퓨터/IT
9791199303218,S000220353074,로직 프로 12 입문 과정: 애플 공인 교육 센터 MFK 공식 편찬,"62,000","55,800",10%,5%,"3,100",백경민,에핀,20260415,컴퓨터/IT
9791163038429,S000219519839,된다! 포토샵 디자인,"28,000","25,200",10%,5%,"1,400",강아윤,이지스퍼블리싱,20260415,컴퓨터/IT
9791167073006,S000219665488,바쁜 교사를 위한 바로 쓰는 AI,"24,000","21,600",10%,5%,"1,200",전소영 외,사회평론아카데미,20260414,컴퓨터/IT
9791194383970,S000219568684,세컨드 브레인은 옵시디언 with 클로드 코드,"25,000","22,500",10%,5%,"1,250",시안,골든래빗(주),20260413,컴퓨터/IT
9791193059784,S000219594757,한 권으로 끝내는 피지컬 AI ROS2 입문+실전(종합편),"25,500","22,950",10%,5%,"1,270",서민우 외,앤써북,20260410,컴퓨터/IT
9791143024251,S000219646600,AI에 대한 인권의 역습,"12,000","12,000",0%,0%,0,노호창,커뮤니케이션북스,20260410,컴퓨터/IT
9791175790469,S000219647371,누구나 프로처럼 실전 AI 콘텐츠 디자인 with 나노 바나나,"28,000","25,200",10%,5%,"1,400",홍순성,한빛미디어,20260409,컴퓨터/IT
9791194383871,S000219518985,바로바로 바이브 코딩 with 커서 AI,"30,000","27,000",10%,5%,"1,500",박현규,골든래빗(주),20260403,컴퓨터/IT
9791169561471,S000219647981,"AI 로봇 시대, 인간 중심의 고등교육","24,000","24,000",0%,3%,720,조지프 E. 아운,고려대학교출판문화원,20260403,컴퓨터/IT
9791175790346,S000219544704,맛있는 디자인 프리미어 프로 CC 2026,"27,000","24,300",10%,5%,"1,350",심수진 외,한빛미디어,20260402,컴퓨터/IT
9791163038351,S000219545916,Do it! 깡샘의 안드로이드 앱 프로그래밍 with 코틀린,"42,000","37,800",10%,5%,"2,100",강성윤,이지스퍼블리싱,20260330,컴퓨터/IT
9791175700482,S000219564660,인공지능과 컴퓨팅사고,"27,000","27,000",0%,3%,810,강민수 외,홍릉,20260330,컴퓨터/IT
9791167640987,S000219524838,돈이 들어오는 무재고 위탁판매 쇼핑몰,"17,000","15,300",10%,5%,850,전진수,혜지원,20260330,컴퓨터/IT
9788931478969,S000219434636,2026 이기적 사무자동화산업기사 실기 기본서 세트,"28,000","25,200",10%,5%,"1,400",신면철,영진닷컴,20260327,컴퓨터/IT
9791143022950,S000219544901,AI와 개인정보,"12,000","12,000",0%,0%,0,최경진,커뮤니케이션북스,20260327,컴퓨터/IT
9791175196438,S000219407193,2026 독공 전산회계 1급,"28,000","25,200",10%,5%,"1,400",공경태 외,박문각,20260325,컴퓨터/IT
9791194084327,S000219435979,옵시디언 프로페셔널 노트,"25,000","22,500",10%,5%,"1,250",구요한,리코멘드,20260325,컴퓨터/IT
9791143021878,S000219513238,AI와 UX 라이팅,"12,000","12,000",0%,0%,0,전주경 외,커뮤니케이션북스,20260325,컴퓨터/IT
9791140717927,S000219436117,시나공 사무자동화산업기사 실기 기본서,"28,000","25,200",10%,5%,"1,400",길벗알앤디,길벗,20260323,컴퓨터/IT
9791175790209,S000219468919,인스타툰 그리기 with 클립 스튜디오: 인스타툰 채널을 키우고 수익화하는 실전 노하우부터 완성이 빨라지는 클립 스튜디오 활용 꿀팁까지!,"23,000","20,700",10%,5%,"1,150",새나곰(정은아),한빛미디어,20260323,컴퓨터/IT
9791175790278,S000219488499,이것이 리눅스다 현업 서버 환경 그대로 재현하는 실무 리눅스 풀코스 입문,"40,000","36,000",10%,5%,"2,000",우재남,한빛미디어,20260316,컴퓨터/IT
9791194383857,S000219310783,구글 클래스룸 수업 활용법,"26,800","24,120",10%,5%,"1,340",유수근,골든래빗(주),20260310,컴퓨터/IT
9791143411198,S000219391330,리눅스마스터 2급 한권으로 끝내기,"26,000","23,400",10%,5%,"1,300",박성업,시대고시기획,20260310,컴퓨터/IT
9791175790223,S000219342151,파이토치로 배우는 LLM & AI,"36,000","32,400",10%,5%,"1,800",로런스 모로니,한빛미디어,20260306,컴퓨터/IT
9791124309025,S000219305989,모던 자바 동시성 프로그래밍,"33,000","29,700",10%,5%,"1,650",ANM 바즐루어 라만,책만,20260227,컴퓨터/IT
9791124205211,S000219240722,에지 컴퓨팅과 피지컬 AI를 위한 라즈베리파이 5,"30,000","27,000",10%,5%,"1,500",허경용,제이펍,20260226,컴퓨터/IT
